cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper17q4cg55cnusklq0tewasxvgkglhluxtdf26cx6,cosmos17q4cg55cnusklq0tewasxvgkglhluxtdv7wd2f,provider-testnet,dL6zXquTK+il+ONEwXJZ3j4JQCIy83XvXE9FN4b3mlA=,7A9E413BEFB3C0288A6CA548554C238C100B4858,cosmosvalcons1020yzwl0k0qz3znv54y92npr3sgqkjzc3au74m,False,False,False,,False,,False,,,
cosmosvaloper17rfsq7dpl3chc0eku7s04yumvjx86mkjk6r90s,cosmos17rfsq7dpl3chc0eku7s04yumvjx86mkjnwhsrr,nRide Validator,KleSj259MCJGHGby0PjiwTP/saWq1yukvtC+OM00qJ0=,FFF94C83CF8B6383EC20E64948C6191C379CEC72,cosmosvalcons1llu5eq703d3c8mpquey533sersmeemrjyum67z,False,True,False,,False,,False,,,
cosmosvaloper179as9jtzcz3mschvf5f3erf0pdag6a7p7pyend,cosmos179as9jtzcz3mschvf5f3erf0pdag6a7pm4svl7,vNodes[V],lsrafe8N+4zKzkFgl8kKuisoXCWbgyT28k7BVpQG+cg=,2D0299634B8E806BD69862997425ECA8C787F5DF,cosmosvalcons195pfjc6t36qxh45cv2vhgf0v4rrc0awln6a09t,False,True,False,,False,,False,,,
cosmosvaloper17xqgafe6jqqqcuj3tms93z3ktjpcxf0lypkdz5,cosmos17xqgafe6jqqqcuj3tms93z3ktjpcxf0lp4zcw8,Enigma,NiKRUXQ5+jR16WeULbg9hvtk+sWtc1ky5ukxjvK+hm4=,CD959E25373D30D4779473A933C36DE25630763C,cosmosvalcons1ek2euffh85cdgau5ww5n8smduftrqa3u58zpz2,False,True,False,,False,,False,,,
cosmosvaloper17x0wx0t6kk9tmu432avdrwt0pd2nwhdwnwrkzh,cosmos17x0wx0t6kk9tmu432avdrwt0pd2nwhdwk6hrwy,EthicalNode,CYe66KbloLI0JkIV6xlUsSC0pq4EyL8jHOUmMgibMDU=,02FE65151076CE3FE385B55849C21F9A39A4A965,cosmosvalcons1qtlx29gswm8rlcu9k4vynsslngu6f2t9sly99l,True,False,False,,False,,False,,,
cosmosvaloper17xkh48qf50keq74mwv229yn8nustvv4nxxwm4t,cosmos17xkh48qf50keq74mwv229yn8nustvv4nrj6wec,"Frens (🤝,🤝)",BPf4Zs0o5A89tI/2y9CM/ocUS5Gek0uiRi2hV22ecXU=,5451E68D344397ACF81CBB3ED7A27CA32E2C78CE,cosmosvalcons123g7drf5gwt6e7quhvld0gnu5vhzc7xwe4uxzk,False,True,False,,False,,False,,,
cosmosvaloper17gs56ck25daeqf5jct7p7nms7awvxsreaa62ez,cosmos17gs56ck25daeqf5jct7p7nms7awvxsrecfwl43,S16 Research Ventures,wNTLKscLL4PRtHRU9kwEMk7YusT9fDXELqUbIADKeJM=,F804020860EAC4EE7537134CC37F535FC948D84D,cosmosvalcons1lqzqyzrqatzwuafhzdxvxl6ntly53kzdmjp5lh,False,True,False,,False,,False,,,
cosmosvaloper17tldr6ujyean9970xa8326gulytf2lsnkht7dp,cosmos17tldr6ujyean9970xa8326gulytf2lsnnrltpj,Up in Smoke,su13hd2V8pR0yuVX7FFVluCV/mkPho42tV4SO5bG74U=,8CA52263E087D3643A55E6E2AB82D27B3337F569,cosmosvalcons13jjjyclqslfkgwj4um32hqkj0ven0atfcneav3,False,True,False,,False,,False,,,
cosmosvaloper17s2ufyh7c8mqvl9qyr75d6tfa5v0xpd70xnf0u,cosmos17s2ufyh7c8mqvl9qyr75d6tfa5v0xpd72j8ur0,egg 🥚,r2On9wjGzHT1HtTZk09EWmueXBGmeTkRc8hsjnvqffU=,BE5C109F393701114807CA830922C28B92D98DD8,cosmosvalcons1hewpp8eexuq3zjq8e2psjgkz3wfdnrwcr764q2,False,True,False,,False,,False,,,
cosmosvaloper173kwc7smmwqp9tk6nv7jgfqdqkthzt7y28d9jg,cosmos173kwc7smmwqp9tk6nv7jgfqdqkthzt7y0nes7m,Test POC Validator,AUCqX8VsCbGia1yBd8jzFWh35P6KRPiEWVfiYeCxB24=,452CD4EAD0D1AAB13A5BBB6145DC4FD14FE48E18,cosmosvalcons1g5kdf6ks6x4tzwjmhds5thz06987frscwrvvp7,False,True,False,,False,,False,,,
cosmosvaloper17n9704yexlukwussavna33n8ku0fjq4zv0ya5e,cosmos17n9704yexlukwussavna33n8ku0fjq4zfmsgc2,danku_zone w/ DAIC,nYT0peOGX9fJdMgvzrswyASSDgB5aunyQp6cpQYNjCU=,E2984D8FCB486779AA408DD749949F46305C5872,cosmosvalcons1u2vymr7tfpnhn2jq3ht5n9ylgcc9ckrj9dr0d8,False,True,False,,False,,False,,,
cosmosvaloper17k8gff7gqufehasyx3zmxarppv7z26y3y6s2mm,cosmos17k8gff7gqufehasyx3zmxarppv7z26y3pwylhg,Node39,o/tE2kU/PmP6N5CnJY6e33FoL9M9bZrfdzB5F/nv674=,87639BC00682A40BC9AFE0960C1E5BA171122260,cosmosvalcons1sa3ehsqxs2jqhjd0uztqc8jm59c3ygnqmk464f,True,False,False,,False,,False,,,
cosmosvaloper17m2y5cesjktflpgv4022dcllntuhuyeyvqhv89,cosmos17m2y5cesjktflpgv4022dcllntuhuyeyf5retk,LuckyStar,jhc0Vapii/NSmyfNB9ifGq9JA3O2O0hEX3Wkl+TsmYQ=,592945E7E3436173151A9D7D5E59F1694E146A0E,cosmosvalcons1ty55telrgdshx9g6n474uk03d98pg6sw3m3tp8,True,False,False,,False,,False,,,
cosmosvaloper1lqqjntt0xm30lde0d8tquxek9p7xlraswz64gn,cosmos1lqqjntt0xm30lde0d8tquxek9p7xlrastkwqyq,testnetCompass,w5EJsyfAc6nZMcAP4zgnT/axEddoh42qoE6/9VmHxc4=,2B3FCA7773BB5E103D1CD75B6E643C72449CEBB4,cosmosvalcons19vlu5amnhd0pq0gu6adkuepuwfzfe6a5rjwd8j,False,True,False,,False,,False,,,
cosmosvaloper1lrhjxmez8s28pmx2tfyga7ytzrrx7n3kf8darw,cosmos1lrhjxmez8s28pmx2tfyga7ytzrrx7n3kvneg0a,terrabitcoin,aftAlMlYxrwZ+3b19rkgbzf1wUd+mIt5S1mtfJukHSk=,44E5432A3F3EE59CC7805AE4C2A11E5765B54052,cosmosvalcons1gnj5x23l8mjee3uqttjv9gg72ajm2szjfay2nc,True,False,False,,False,,False,,,
cosmosvaloper1ly4kerpnrffjlex5hfwvznryk427gy05au7lm8,cosmos1ly4kerpnrffjlex5hfwvznryk427gy05cg22h5,mcprovider,3vMiGthBN5EfsVEvbR9SjP4aE3Au4aIw5QnRRYomoN0=,C7D99184AC929389C8BBF5B80AF6674FDBD1DF3F,cosmosvalcons1clverp9vj2fcnj9m7kuq4an8fldarhelzchjpe,False,True,False,,False,,False,,,
cosmosvaloper1l9k5qa9f7xn5r6ral8jfwkw38nfuqu7whgc8k6,cosmos1l9k5qa9f7xn5r6ral8jfwkw38nfuqu7wjuvj6f,Blockpower Capital,fUj2rJ8mWqSdo8FX47dhWni++/oxOSduCBgymD4GCiU=,CC05882978FC5FDD6A7721687E14C0299AE004B8,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,False,True,False,,False,,False,,,
cosmosvaloper1l88wm5z8grvr0cly6ju5sqh08d352nrm5n5ksv,cosmos1l88wm5z8grvr0cly6ju5sqh08d352nrm38qrul,sravya-validator,P+osehCD+5D+s6SADpL/Tm+f7IRGdHOaLmu0j0x+oZc=,ACB5ADD0F755CA9806E3FB2CFEC94BEAD81A868A,cosmosvalcons14j66m58h2h9fsphrlvk0aj2tatvp4p52652s4h,False,True,False,,False,,False,,,
cosmosvaloper1lgh4085nvlhrkxewk354c9u8mj0qxx7ktrh759,cosmos1lgh4085nvlhrkxewk354c9u8mj0qxx7kwhrtck,Helios Stake,SzlOfHrVuuTsboaWDAd4VkstWPGESBrCA0weuDjLmWU=,AB80D816DC6B546BBEAC9C94F6EB6E5B59306A79,cosmosvalcons14wqds9kudd2xh04vnj20d6mwtdvnq6nemv9rck,True,False,False,,False,,False,,,
cosmosvaloper1lfngnwytvclxh64v4w95d6u0fy2qzrnkgmfxns,cosmos1lfngnwytvclxh64v4w95d6u0fy2qzrnkd0anlr,first_validator,mBhJwuWUAE+J4QhjO7DfqDYrZ8aDrcHaaZYaQsFUV3Y=,92BBE4B631C0C3955B03C841B8F429399BD34677,cosmosvalcons1j2a7fd33crpe2kcrepqm3apf8xdax3nhgnps5h,False,True,False,,False,,False,,,
cosmosvaloper1ldwdffhp0zgcfqd74u7w7dmjlsu9dxegpu4wj2,cosmos1ldwdffhp0zgcfqd74u7w7dmjlsu9dxegygpm7e,cmh,6/VgPZL7r1nGJz+UYCHpVNa1YZS/Yu509XeJ/JGl/IY=,B93FBCE23E7DDA2B901444EE0D52438FB7A1F5F2,cosmosvalcons1hylmec370hdzhyq5gnhq65jr37m6ra0j0v8dg4,False,True,False,,False,,False,,,
cosmosvaloper1ljv9k06wpms9pq9wkfwyvdj0x8chz22ct0sayc,cosmos1ljv9k06wpms9pq9wkfwyvdj0x8chz22cwmyggt,CosmosEdge2,N6Xrn+2IBcxnfsBXqeKrGavjnHfw1c6RlrYSKi3mkU0=,8AF40A828673AA9160A8C909DC901BAA02923C7D,cosmosvalcons13t6q4q5xww4fzc9geyyaeyqm4gpfy0ra5szefx,False,True,False,,False,,False,,,
cosmosvaloper1lj7xdmtf5emz64l9s63n4mqa6u7wvnvmdn3u43,cosmos1lj7xdmtf5emz64l9s63n4mqa6u7wvnvmg89fez,g1-test-validator,74PivqlF1szAW+luqrwEF6U/yzGzsavXYSuDwZRh6fk=,B642B21931FFD54F2FE77C227D528B0BFF3431AE,cosmosvalcons1keptyxf3ll257tl80s38655tp0lngvdwexa49x,False,True,False,,False,,False,,,
cosmosvaloper1lhnegwyyafwygymrkznmcxtdr5p259ktgpemw3,cosmos1lhnegwyyafwygymrkznmcxtdr5p259ktd4dwzz,Coinbase Cloud,njomv7MuhndEPwArzFptzNfJ5Fed9XzHwoTqaZH9gy8=,25E3A809AAA06850C20A6554370D466C8BD542F4,cosmosvalcons1yh36szd25p59pss2v42rwr2xdj9a2sh5k9xs39,False,True,False,,False,,False,,,
cosmosvaloper1lhcds8zlzvlqgzdpr2tnm2urn2h4uy6yx6c8yj,cosmos1lhcds8zlzvlqgzdpr2tnm2urn2h4uy6yrwvjgp,LoomNode,kmWYxUEfGpBnJJwkMEESN8qOucCAoi6+/UgVG6XPr+M=,882CFEFDB82827EAB889C9B8822CA4E53E79F5E9,cosmosvalcons13qk0aldc9qn74wyfexugyt9yu5l8na0f4cqe96,True,False,False,,False,,False,,,
cosmosvaloper1lemlsqkpx7u293wjpa92lqerdkke7wlfh7ly80,cosmos1lemlsqkpx7u293wjpa92lqerdkke7wlfj2t3tu,Nansen,Ub/oVAFTRYF+u0qg1UTiKuvSziJDmxCDqZFYHTtQgw0=,660CCBDD136D980CB61FF1C2B40827EF3543DD4C,cosmosvalcons1vcxvhhgndkvqedsl78ptgzp8au658h2ve9w633,True,False,False,,False,,False,,,
cosmosvaloper1lea07zkx9p8ns9xj7d47vm65fkf9zvs76fgsfc,cosmos1lea07zkx9p8ns9xj7d47vm65fkf9zvs7lau99t,HashQuark,SYLCSKj+sF4pmq+4q7My1LgQQPXUkPFhT2sKOc2WvJ0=,188148BD38D5E1A4EA3AD914FEC09C8363802E25,cosmosvalcons1rzq530fc6hs6f636my20asyusd3cqt395fs9xf,False,True,False,,False,,False,,,
cosmosvaloper1llqm8y4daw7aqgxdrt28tgvxclwmj57u4lftmf,cosmos1llqm8y4daw7aqgxdrt28tgvxclwmj57usta7h6,eazeit,LfhqLeK7RhHvnR4JZcwJhhFVbmv7QTJcrkNN43UZeGA=,DD997E59DC4CDBC995489A859D2B199593B7CF12,cosmosvalcons1mkvhukwufndun92gn2ze62cejkfm0ncjywwnsy,False,True,False,,False,,False,,,
